Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 47),(n = 13),(n = 60),(n = 56),(n = 4)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,0,0,0,0,0,0,0,0,0,0,0,0,85,85,85,95,95,100
no harvest allotted for sale,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,5,5,0
Kalinga,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 47),(n = 13),(n = 58),(n = 52),(n = 6)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,0,0,0,0,0,0,0,0,0,0,0,0,63,62,69,88,90,67
no harvest allotted for sale,0,0,0,0,0,0,0,0,0,0,0,0,37,38,31,12,10,33
Cagayan,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 114),(n = 87),(n = 27),(n = 109),(n = 77),(n = 32),(n = 112),(n = 88),(n = 24),(n = 112),(n = 88),(n = 24),(n = 112),(n = 82),(n = 30),(n = 115),(n = 100),(n = 15)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,88,85,96,92,99,75,89,92,79,97,97,100,82,87,70,95,95,93
no harvest allotted for sale,12,15,4,8,1,25,11,8,21,3,3,0,18,13,30,5,5,7
Isabela,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 89),(n = 74),(n = 15),(n = 89),(n = 75),(n = 14),(n = 114),(n = 90),(n = 24),(n = 115),(n = 90),(n = 25),(n = 112),(n = 94),(n = 18),(n = 116),(n = 104),(n = 12)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,84,92,47,91,99,50,89,97,63,91,98,68,89,93,72,92,95,67
no harvest allotted for sale,16,8,53,9,1,50,11,3,38,9,2,32,11,7,28,8,5,33
Nueva Vizcaya,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 47),(n = 13),(n = 57),(n = 55),(n = 2)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,0,0,0,0,0,0,0,0,0,0,0,0,95,96,92,95,95,100
no harvest allotted for sale,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,5,5,0
Aurora,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 57),(n = 55),(n = 2),(n = 50),(n = 49),(n = 1),(n = 59),(n = 55),(n = 4),(n = 55),(n = 53),(n = 2),(n = 60),(n = 57),(n = 3),(n = 59),(n = 59),(n = 0)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,100,100,100,100,100,100,97,96,100,98,98,100,97,96,100,100,100,0
no harvest allotted for sale,0,0,0,0,0,0,3,4,0,2,2,0,3,4,0,0,0,0
Bulacan,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 77),(n = 35),(n = 39),(n = 29),(n = 29),(n = 0),(n = 79),(n = 38),(n = 41),(n = 37),(n = 37),(n = 0),(n = 81),(n = 44),(n = 37),(n = 48),(n = 43),(n = 5)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,75,91,62,93,93,0,85,92,78,81,81,0,79,84,73,90,93,60
no harvest allotted for sale,25,9,38,7,7,0,15,8,22,19,19,0,21,16,27,10,7,40
Nueva Ecija,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 110),(n = 96),(n = 13),(n = 77),(n = 76),(n = 1),(n = 148),(n = 141),(n = 7),(n = 123),(n = 123),(n = 0),(n = 150),(n = 114),(n = 36),(n = 129),(n = 129),(n = 0)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,93,93,92,99,99,100,86,87,86,94,94,0,92,91,94,96,96,0
no harvest allotted for sale,7,7,8,1,1,0,14,13,14,6,6,0,8,9,6,4,4,0
Pampanga,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 56),(n = 49),(n = 7),(n = 41),(n = 41),(n = 0),(n = 49),(n = 49),(n = 0),(n = 50),(n = 50),(n = 0),(n = 57),(n = 45),(n = 12),(n = 56),(n = 56),(n = 0)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,84,86,71,76,76,0,78,78,0,82,82,0,95,98,83,96,96,0
no harvest allotted for sale,16,14,29,24,24,0,22,22,0,18,18,0,5,2,17,4,4,0
Tarlac,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 76),(n = 57),(n = 19),(n = 37),(n = 37),(n = 0),(n = 86),(n = 77),(n = 9),(n = 45),(n = 45),(n = 0),(n = 86),(n = 55),(n = 31),(n = 52),(n = 50),(n = 2)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,92,93,89,89,89,0,91,92,78,87,87,0,90,93,84,90,92,50
no harvest allotted for sale,8,7,11,11,11,0,9,8,22,13,13,0,10,7,16,10,8,50
Laguna,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 56),(n = 38),(n = 18),(n = 45),(n = 36),(n = 9),(n = 59),(n = 59),(n = 0),(n = 57),(n = 56),(n = 1),(n = 51),(n = 43),(n = 8),(n = 57),(n = 46),(n = 11)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,66,58,83,87,86,89,63,63,0,70,70,100,67,67,63,68,76,36
no harvest allotted for sale,34,42,17,13,14,11,37,37,0,30,30,0,33,33,38,32,24,64
Quezon,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 52),(n = 39),(n = 13),(n = 47),(n = 27),(n = 20),(n = 60),(n = 34),(n = 26),(n = 59),(n = 29),(n = 30),(n = 52),(n = 38),(n = 14),(n = 58),(n = 38),(n = 20)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,56,74,0,60,63,55,53,68,35,68,72,63,75,87,43,71,84,45
no harvest allotted for sale,44,26,100,40,37,45,47,32,65,32,28,37,25,13,57,29,16,55
Occidental Mindoro,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 51),(n = 26),(n = 25),(n = 25),(n = 25),(n = 0),(n = 60),(n = 43),(n = 17),(n = 33),(n = 33),(n = 0),(n = 59),(n = 38),(n = 21),(n = 47),(n = 44),(n = 3)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,98,100,96,96,96,0,97,98,94,100,100,0,92,97,81,96,98,67
no harvest allotted for sale,2,0,4,4,4,0,3,2,6,0,0,0,8,3,19,4,2,33
Oriental Mindoro,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 85),(n = 67),(n = 18),(n = 75),(n = 71),(n = 4),(n = 82),(n = 73),(n = 9),(n = 86),(n = 70),(n = 16),(n = 82),(n = 70),(n = 12),(n = 83),(n = 72),(n = 11)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,87,90,78,93,94,75,88,88,89,93,96,81,91,93,83,84,86,73
no harvest allotted for sale,13,10,22,7,6,25,12,12,11,7,4,19,9,7,17,16,14,27
Palawan,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 58),(n = 33),(n = 25),(n = 48),(n = 33),(n = 15)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,0,0,0,0,0,0,0,0,0,0,0,0,81,85,76,73,88,40
no harvest allotted for sale,0,0,0,0,0,0,0,0,0,0,0,0,19,15,24,27,12,60
Albay,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 48),(n = 30),(n = 18),(n = 48),(n = 29),(n = 19),(n = 60),(n = 49),(n = 11),(n = 60),(n = 52),(n = 8),(n = 60),(n = 49),(n = 11),(n = 56),(n = 51),(n = 5)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,67,90,28,69,97,26,70,82,18,62,71,0,48,53,27,54,57,20
no harvest allotted for sale,33,10,72,31,3,74,30,18,82,38,29,100,52,47,73,46,43,80
Camarines Sur,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 90),(n = 70),(n = 19),(n = 76),(n = 69),(n = 7),(n = 106),(n = 79),(n = 27),(n = 114),(n = 75),(n = 39),(n = 112),(n = 72),(n = 40),(n = 112),(n = 80),(n = 32)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,92,91,95,95,94,100,96,95,100,94,95,92,87,86,88,88,93,78
no harvest allotted for sale,8,9,5,5,6,0,4,5,0,6,5,8,13,14,13,12,8,22
Antique,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 29),(n = 31),(n = 42),(n = 28),(n = 14)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,0,0,0,0,0,0,0,0,0,0,0,0,70,76,65,76,71,86
no harvest allotted for sale,0,0,0,0,0,0,0,0,0,0,0,0,30,24,35,24,29,14
Capiz,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 59),(n = 31),(n = 28),(n = 57),(n = 40),(n = 17)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,0,0,0,0,0,0,0,0,0,0,0,0,75,87,61,88,93,76
no harvest allotted for sale,0,0,0,0,0,0,0,0,0,0,0,0,25,13,39,12,8,24
Iloilo,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 88),(n = 41),(n = 47),(n = 38),(n = 22),(n = 16),(n = 116),(n = 62),(n = 54),(n = 58),(n = 29),(n = 29),(n = 116),(n = 55),(n = 61),(n = 69),(n = 50),(n = 19)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,61,63,60,39,27,56,68,77,57,57,52,62,41,56,26,54,58,42
no harvest allotted for sale,39,37,40,61,73,44,32,23,43,43,48,38,59,44,74,46,42,58
Negros Occidental,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no harvest allotted for sale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bohol,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 75),(n = 22),(n = 53),(n = 41),(n = 26),(n = 15),(n = 81),(n = 33),(n = 48),(n = 86),(n = 32),(n = 54),(n = 65),(n = 26),(n = 39),(n = 78),(n = 29),(n = 49)
,(Percent of farmers),,,,,,,,,,,,,,,,,
with harvest allotted for sale,32,36,30,22,23,20,43,39,46,35,47,28,29,42,21,33,34,33
no harvest allotted for sale,68,64,70,78,77,80,57,61,54,65,53,72,71,58,79,67,66,67
Leyte,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 79),(n = 52),(n = 27),(n = 78),(n = 54),(n = 24),(n = 84),(n = 69),(n = 15),(n = 83),(n = 69),(n = 14),(n = 78),(n = 65),(n = 13),(n = 77),(n = 67),(n = 10)
,(Percent of farmers),,,,,,,,,,,,,,,,,
