Frequency of rodenticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 147),(n = 96),(n = 51),(n = 147),(n = 147),(n = 0),(n = 149),(n = 120),(n = 29),(n = 89),(n = 87),(n = 2),(n = 151),(n = 104),(n = 47),(n = 113),(n = 113),(n = 0)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,17,17,0,100,100,0,0,0,0,0,0,0,10,13,0,1,1,0
     did not apply,83,83,0,0,0,0,100,100,100,100,100,0,90,88,100,99,99,0
Pre-establishment,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0
Standing,,,,,,,,,,,,,,,,,,
     once,67,67,0,0,0,0,2,2,3,9,9,0,90,100,50,9,12,0
     twice,17,17,0,0,0,0,0,0,0,0,0,0,10,0,50,1,1,0
     did not apply,17,17,0,100,100,0,98,98,97,91,91,100,0,0,0,91,88,0
Apayao,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of rodenticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 47),(n = 13),(n = 60),(n = 56),(n = 4)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.8,0
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,100,100,0,98,98,100
Pre-establishment,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,100,100,0,100,100,100
Standing,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,100,100,0,7,7,0
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,93,93,100
Kalinga,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of rodenticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 47),(n = 13),(n = 58),(n = 52),(n = 6)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,10,13,0,12,11,17
     twice,..,..,..,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,80,75,100,88,89,83
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,100,100,100,95,94,100
Standing,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,69,64,100,40,40,50
     twice,..,..,..,0,0,0,0,0,0,0,0,0,15,18,0,5,4,17
     4 times,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,8,9,0,55,56,33
Cagayan,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of rodenticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 114),(n = 87),(n = 27),(n = 114),(n = 82),(n = 32),(n = 112),(n = 88),(n = 24),(n = 112),(n = 88),(n = 24),(n = 112),(n = 82),(n = 30),(n = 115),(n = 100),(n = 15)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,0,0,0,0,0,0,0,0,0,1,1,0,36,35,40,8,7,13
     twice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,3,0
     did not apply,100,100,0,100,100,0,100,100,100,99,99,100,64,65,60,90,90,87
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0
     did not apply,..,..,..,100,100,0,100,100,100,100,100,100,96,95,100,100,100,100
Standing,,,,,,,,,,,,,,,,,,
     once,100,100,0,100,100,0,6,6,8,6,7,4,80,80,80,26,27,20
     twice,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,8,7
     thrice,0,0,0,0,0,0,0,0,0,0.9,1.1,0,0,0,0,0,0,0
     did not apply,0,0,0,0,0,0,94,94,92,93,92,96,16,15,20,66,65,73
Isabela,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of rodenticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 89),(n = 74),(n = 15),(n = 89),(n = 75),(n = 14),(n = 114),(n = 90),(n = 24),(n = 115),(n = 90),(n = 25),(n = 112),(n = 94),(n = 18),(n = 116),(n = 104),(n = 12)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,6,7,0,46,50,0,12,5,35,4,5,0,11,13,0,12,14,0
     twice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,2.3,0
     did not apply,94,93,100,54,50,100,88,95,65,96,95,100,89,88,100,86,84,100
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,1.7,2.2,0,0,0,0,0,0,0
     did not apply,..,..,..,100,100,100,100,100,100,98,98,100,100,100,100,100,100,100
Standing,,,,,,,,,,,,,,,,,,
     once,59,60,50,67,64,100,15,11,29,29,30,24,81,79,100,32,35,8
     twice,29,27,50,20,21,0,1,1,0,9,9,8,13,14,0,9,11,0
     thrice,12,13,0,7,7,0,1,1,0,0,0,0,3,4,0,2,2,0
     4 times,0,0,0,0,0,0,0,0,0,1.7,2.2,0,0,0,0,0,0,0
     6 times,0,0,0,0,0,0,0,0,0,0.9,1.1,0,0,0,0,0,0,0
     did not apply,0,0,0,7,7,0,83,87,71,60,58,68,3,4,0,57,53,92
Nueva Vizcaya,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of rodenticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 47),(n = 13),(n = 57),(n = 55),(n = 2)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,27,44,0,2,2,0
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,73,56,100,98,98,100
Pre-establishment,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Standing,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,67,67,67,27,29,0
     twice,..,..,..,0,0,0,0,0,0,0,0,0,27,22,33,8,7,50
     thrice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.8,0
     5 times,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.8,0
     6 times,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0
     10 times,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.8,0
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,60,58,50
Aurora,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of rodenticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 57),(n = 55),(n = 2),(n = 58),(n = 57),(n = 1),(n = 59),(n = 55),(n = 4),(n = 55),(n = 53),(n = 2),(n = 60),(n = 57),(n = 3),(n = 59),(n = 59),(n = 0)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     did not apply,100,100,0,0,0,0,100,100,0,100,100,0,0,0,0,100,100,0
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,100,100,0,2,2,0,0,0,0,0,0,0,0,0,0
     did not apply,..,..,..,0,0,0,98,98,100,100,100,100,100,100,100,100,100,0
Standing,,,,,,,,,,,,,,,,,,
     once,50,67,0,0,0,0,5,5,0,0,0,0,70,67,100,12,12,0
     twice,50,33,100,0,0,0,0,0,0,2,2,0,20,22,0,0,0,0
     4 times,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0
     5 times,0,0,0,0,0,0,0,0,0,1.8,1.9,0,0,0,0,0,0,0
     did not apply,0,0,0,100,100,0,95,95,100,96,96,100,0,0,0,88,88,0
Bulacan,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of rodenticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 74),(n = 35),(n = 39),(n = 75),(n = 75),(n = 0),(n = 79),(n = 38),(n = 41),(n = 37),(n = 37),(n = 0),(n = 81),(n = 44),(n = 37),(n = 49),(n = 44),(n = 5)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0
     did not apply,100,100,100,100,100,0,100,100,100,100,100,0,0,0,0,96,95,0
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
     did not apply,..,..,..,80,80,0,100,100,100,100,100,0,100,100,0,100,100,100
Standing,,,,,,,,,,,,,,,,,,
     once,75,50,100,80,80,0,1,3,0,0,0,0,100,100,0,5,9,0
     twice,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
     thrice,25,50,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0
     4 times,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2.3,0
     did not apply,0,0,0,0,0,0,96,92,100,100,100,0,0,0,0,94,88,100
Nueva Ecija,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of rodenticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 109),(n = 96),(n = 13),(n = 110),(n = 109),(n = 1),(n = 148),(n = 141),(n = 7),(n = 123),(n = 123),(n = 0),(n = 150),(n = 114),(n = 36),(n = 129),(n = 129),(n = 0)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,0,0,0,0,0,0,2,2,0,5,5,0,26,24,50,3,3,0
     twice,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,2,2,0
     did not apply,100,100,0,100,100,0,98,98,100,95,95,0,68,71,50,94,94,0
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,33,33,0,0,0,0,2,2,0,0,0,0,1,1,0
     twice,..,..,..,0,0,0,0,0,0,0.8,0.8,0,0,0,0,0,0,0
     did not apply,..,..,..,67,67,0,100,100,100,98,98,0,100,100,100,99,99,0
Standing,,,,,,,,,,,,,,,,,,
     once,83,83,0,47,47,0,9,9,0,11,11,0,64,63,67,12,14,0
     twice,12,12,0,20,20,0,3,3,0,3,3,0,14,11,33,3,4,0
     thrice,0,0,0,0,0,0,1,1,0,3,3,0,9,11,0,1,1,0
     4 times,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     5 times,0,0,0,0,0,0,0,0,0,1.6,1.6,0,0,0,0,0,0,0
     6 times,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0,0,0,0,0
     did not apply,0,0,0,33,33,0,88,87,100,80,80,0,14,16,0,84,81,0
Pampanga,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of rodenticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 56),(n = 49),(n = 7),(n = 56),(n = 56),(n = 0),(n = 49),(n = 49),(n = 0),(n = 50),(n = 50),(n = 0),(n = 57),(n = 45),(n = 12),(n = 56),(n = 56),(n = 0)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0
     did not apply,..,..,..,100,100,0,100,100,0,100,100,0,75,75,0,100,100,0
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
     did not apply,..,..,..,100,100,0,100,100,0,98,98,0,100,100,0,100,100,0
Standing,,,,,,,,,,,,,,,,,,
     once,..,..,..,100,100,0,0,0,0,0,0,0,80,80,0,5,5,0
     twice,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0
     did not apply,..,..,..,0,0,0,100,100,0,100,100,0,20,20,0,92,91,0
Tarlac,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of rodenticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 76),(n = 57),(n = 19),(n = 73),(n = 73),(n = 0),(n = 86),(n = 77),(n = 9),(n = 45),(n = 45),(n = 0),(n = 86),(n = 55),(n = 31),(n = 52),(n = 50),(n = 2)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0
Pre-establishment,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,100,100,0,100,100,100,100,100,0,100,100,100,100,100,100
Standing,,,,,,,,,,,,,,,,,,
     once,..,..,..,100,100,0,1,1,0,7,7,0,88,83,100,5,8,0
     twice,..,..,..,0,0,0,1,1,0,2,2,0,13,17,0,1,2,0
     thrice,0,0,0,0,0,0,0,0,0,2.2,2.2,0,0,0,0,0,0,0
     did not apply,..,..,..,0,0,0,98,97,100,89,89,0,0,0,0,94,90,100
Laguna,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of rodenticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 56),(n = 38),(n = 18),(n = 54),(n = 45),(n = 9),(n = 59),(n = 59),(n = 0),(n = 57),(n = 56),(n = 1),(n = 51),(n = 43),(n = 8),(n = 57),(n = 46),(n = 11)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     did not apply,75,75,0,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,20,33,0,0,0,0
     did not apply,..,..,..,100,100,0,100,100,0,100,100,100,80,67,100,100,100,100
Standing,,,,,,,,,,,,,,,,,,
     once,80,75,100,89,89,0,12,12,0,9,9,0,80,100,100,38,37,55
     twice,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,10,11,9
     thrice,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,2,0
     did not apply,20,25,0,0,0,0,88,88,0,91,91,100,0,0,0,50,50,36
Quezon,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of rodenticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 52),(n = 39),(n = 13),(n = 52),(n = 32),(n = 20),(n = 60),(n = 34),(n = 26),(n = 59),(n = 29),(n = 30),(n = 52),(n = 38),(n = 14),(n = 58),(n = 38),(n = 20)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,67,67,0,0,0,0,2,3,0,0,0,0,0,0,0,4,6,0
     did not apply,33,33,0,100,100,100,98,97,100,100,100,100,100,100,100,96,94,100
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,3,7,0,22,29,0,3,5,0
     did not apply,..,..,..,100,100,100,100,100,100,97,93,100,78,71,100,97,95,100
Standing,,,,,,,,,,,,,,,,,,
     once,33,33,0,57,50,67,7,9,4,22,34,10,56,57,50,30,32,30
     twice,33,33,0,14,25,0,13,24,0,7,10,3,22,14,50,0,0,0
     thrice,0,0,0,29,25,33,0,0,0,2,0,3,0,0,0,0,0,0
     4 times,33,33,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
     6 times,0,0,0,0,0,0,0,0,0,1.7,0,3.3,0,0,0,0,0,0
     did not apply,0,0,0,0,0,0,78,65,96,68,55,80,22,29,0,70,68,70
Occidental Mindoro,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of rodenticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 51),(n = 26),(n = 25),(n = 25),(n = 25),(n = 0),(n = 60),(n = 43),(n = 17),(n = 33),(n = 33),(n = 0),(n = 59),(n = 38),(n = 21),(n = 47),(n = 44),(n = 3)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0
