     did not apply,..,..,..,100,100,0,100,100,100,100,100,0,0,0,0,100,100,0
Standing,,,,,,,,,,,,,,,,,,
     once,..,..,..,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
     did not apply,..,..,..,0,0,0,100,100,100,100,100,0,0,0,0,100,100,0
Pangasinan,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of application of other chemicals,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 147),(n = 96),(n = 51),(n = 147),(n = 147),(n = 0),(n = 149),(n = 120),(n = 29),(n = 89),(n = 87),(n = 2),(n = 151),(n = 104),(n = 47),(n = 113),(n = 113),(n = 0)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,100,100,0,100,100,100,100,100,0,0,0,0,100,100,0
Pre-establishment,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,100,100,0,100,100,100,100,100,100,0,0,0,100,100,0
Standing,,,,,,,,,,,,,,,,,,
     once,..,..,..,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
     did not apply,..,..,..,0,0,0,100,100,100,100,100,100,0,0,0,100,100,0
Apayao,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of application of other chemicals,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 47),(n = 13),(n = 60),(n = 56),(n = 4)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100
Pre-establishment,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100
Standing,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100
Kalinga,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of application of other chemicals,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 47),(n = 13),(n = 58),(n = 52),(n = 6)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.9,0
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,98,97,100
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.9,0
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,98,98,100
Standing,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.9,0
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,98,98,100
Cagayan,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of application of other chemicals,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 114),(n = 87),(n = 27),(n = 114),(n = 82),(n = 32),(n = 112),(n = 88),(n = 24),(n = 112),(n = 88),(n = 24),(n = 112),(n = 82),(n = 30),(n = 115),(n = 100),(n = 15)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     did not apply,100,100,0,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100
Pre-establishment,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100
Standing,,,,,,,,,,,,,,,,,,
     once,100,100,0,0,0,0,1,1,0,0,0,0,100,0,100,0,0,0
     twice,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0
     did not apply,0,0,0,0,0,0,99,99,100,100,100,100,0,0,0,100,100,100
Isabela,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of application of other chemicals,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 89),(n = 74),(n = 15),(n = 89),(n = 75),(n = 14),(n = 114),(n = 90),(n = 24),(n = 115),(n = 90),(n = 25),(n = 112),(n = 94),(n = 18),(n = 116),(n = 104),(n = 12)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,100,100,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0
     did not apply,0,0,0,33,33,0,100,100,100,100,100,100,0,0,0,100,100,100
Pre-establishment,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,100,100,0,100,100,100,100,100,100,0,0,0,100,100,100
Standing,,,,,,,,,,,,,,,,,,
     once,0,0,0,33,33,0,1,1,0,0,0,0,0,0,0,0,0,0
     did not apply,100,100,0,67,67,0,99,99,100,100,100,100,0,0,0,100,100,100
Nueva Vizcaya,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of application of other chemicals,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 47),(n = 13),(n = 57),(n = 55),(n = 2)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100
Pre-establishment,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100
Standing,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100
Aurora,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of application of other chemicals,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 57),(n = 55),(n = 2),(n = 58),(n = 57),(n = 1),(n = 59),(n = 55),(n = 4),(n = 55),(n = 53),(n = 2),(n = 60),(n = 57),(n = 3),(n = 59),(n = 59),(n = 0)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,100,100,0,100,100,0,0,0,0,100,100,0
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
     did not apply,..,..,..,0,0,0,100,100,100,100,100,100,0,0,0,100,100,0
Standing,,,,,,,,,,,,,,,,,,
     once,67,100,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0
     twice,33,0,100,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
     thrice,0,0,0,0,0,0,1.7,1.8,0,0,0,0,0,0,0,0,0,0
     did not apply,0,0,0,100,100,0,90,89,100,100,100,100,0,0,0,100,100,0
Bulacan,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of application of other chemicals,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 74),(n = 35),(n = 39),(n = 75),(n = 75),(n = 0),(n = 79),(n = 38),(n = 41),(n = 37),(n = 37),(n = 0),(n = 81),(n = 44),(n = 37),(n = 49),(n = 44),(n = 5)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,100,100,100,100,100,0,0,0,0,100,100,0
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
     did not apply,..,..,..,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100
Standing,,,,,,,,,,,,,,,,,,
     once,100,100,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
     did not apply,0,0,0,100,100,0,99,100,98,100,100,0,0,0,0,100,100,100
Nueva Ecija,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of application of other chemicals,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 109),(n = 96),(n = 13),(n = 110),(n = 109),(n = 1),(n = 148),(n = 141),(n = 7),(n = 123),(n = 123),(n = 0),(n = 150),(n = 114),(n = 36),(n = 129),(n = 129),(n = 0)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,100,100,0,100,100,100,100,100,0,0,0,0,100,100,0
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0
     did not apply,..,..,..,17,17,0,100,100,100,100,100,0,0,0,0,100,100,0
Standing,,,,,,,,,,,,,,,,,,
     once,..,..,..,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
     did not apply,..,..,..,83,83,0,100,100,100,100,100,0,0,0,0,100,100,0
Pampanga,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of application of other chemicals,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 56),(n = 49),(n = 7),(n = 56),(n = 56),(n = 0),(n = 49),(n = 49),(n = 0),(n = 50),(n = 50),(n = 0),(n = 57),(n = 45),(n = 12),(n = 56),(n = 56),(n = 0)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,100,100,0,100,100,0,100,100,0,0,0,0,100,100,0
Pre-establishment,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,100,100,0,100,100,0,100,100,0,0,0,0,100,100,0
Standing,,,,,,,,,,,,,,,,,,
     once,..,..,..,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
     did not apply,..,..,..,0,0,0,100,100,0,100,100,0,0,0,0,100,100,0
Tarlac,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of application of other chemicals,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 76),(n = 57),(n = 19),(n = 73),(n = 73),(n = 0),(n = 86),(n = 77),(n = 9),(n = 45),(n = 45),(n = 0),(n = 86),(n = 55),(n = 31),(n = 52),(n = 50),(n = 2)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,100,100,100,100,100,0,0,0,0,100,100,0
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0
     did not apply,..,..,..,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100
Standing,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,100,100,100,100,100,0,100,0,100,100,100,100
Laguna,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of application of other chemicals,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 56),(n = 38),(n = 18),(n = 54),(n = 45),(n = 9),(n = 59),(n = 59),(n = 0),(n = 57),(n = 56),(n = 1),(n = 51),(n = 43),(n = 8),(n = 57),(n = 46),(n = 11)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
     did not apply,100,100,0,50,50,0,100,100,0,100,100,100,100,100,0,100,100,100
Pre-establishment,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,100,100,0,100,100,0,100,100,100,100,100,0,100,100,100
Standing,,,,,,,,,,,,,,,,,,
     once,100,100,0,50,50,0,2,2,0,0,0,0,0,0,0,0,0,0
     twice,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0
     did not apply,0,0,0,50,50,0,98,98,0,100,100,100,0,0,0,100,100,100
Quezon,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of application of other chemicals,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 52),(n = 39),(n = 13),(n = 52),(n = 32),(n = 20),(n = 60),(n = 34),(n = 26),(n = 59),(n = 29),(n = 30),(n = 52),(n = 38),(n = 14),(n = 58),(n = 38),(n = 20)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     did not apply,100,100,0,0,0,0,100,100,100,100,100,100,0,0,0,100,100,100
Pre-establishment,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,100,100,100,100,100,100,0,0,0,100,100,100
Standing,,,,,,,,,,,,,,,,,,
     once,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     did not apply,25,25,0,0,0,0,100,100,100,100,100,100,0,0,0,100,100,100
Occidental Mindoro,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of application of other chemicals,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 51),(n = 26),(n = 25),(n = 25),(n = 25),(n = 0),(n = 60),(n = 43),(n = 17),(n = 33),(n = 33),(n = 0),(n = 59),(n = 38),(n = 21),(n = 47),(n = 44),(n = 3)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,100,100,100,100,100,0,100,0,100,100,100,100
Pre-establishment,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,100,100,100,100,100,0,100,0,100,100,100,100
Standing,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0
     did not apply,..,..,..,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100
Oriental Mindoro,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of application of other chemicals,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 85),(n = 67),(n = 18),(n = 86),(n = 82),(n = 4),(n = 82),(n = 73),(n = 9),(n = 86),(n = 70),(n = 16),(n = 82),(n = 70),(n = 12),(n = 84),(n = 73),(n = 11)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,100,100,100,100,100,100,0,0,0,100,100,100
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,1.2,1.4,0,0,0,0,0,0,0,0,0,0
     did not apply,..,..,..,0,0,0,99,99,100,100,100,100,0,0,0,100,100,100
Standing,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,100,100,100,100,100,100,0,0,0,100,100,100
Palawan,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of application of other chemicals,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 58),(n = 33),(n = 25),(n = 48),(n = 33),(n = 15)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0
Pre-establishment,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100
Standing,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100
Albay,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of application of other chemicals,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 49),(n = 30),(n = 19),(n = 49),(n = 30),(n = 19),(n = 60),(n = 49),(n = 11),(n = 60),(n = 52),(n = 8),(n = 60),(n = 49),(n = 11),(n = 56),(n = 51),(n = 5)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,100,100,100,100,100,100,0,0,0,100,100,100
Pre-establishment,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,100,100,100,100,100,100,0,0,0,100,100,100
Standing,,,,,,,,,,,,,,,,,,
     did not apply,..,..,..,0,0,0,100,100,100,100,100,100,0,0,0,100,100,100
Camarines Sur,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of application of other chemicals,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
