     4 times,3,4,2,4,4,3,1,1,2,2,2,2,4,4,4,1,1,1
     5 times,2,2,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,0
     6 times,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0
     7 times,0.1,0.2,0.1,0.5,0.5,0.4,0.3,0.3,0.2,0.4,0.4,0.3,0.3,0.4,0.2,0,0,0
     8 times,0.2,0.2,0.3,0.5,0.5,0.4,0.1,0,0.1,0.1,0.1,0.2,0.2,0.3,0.1,0,0,0
     9 times,0,0,0.2,0.1,0,0.2,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0
     10 times,0.1,0.1,0,0.1,0.2,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0
     12 times,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0
     13 times,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     did not apply,18,16,22,20,19,24,63,62,65,63,62,64,8,9,7,61,55,57
Ilocos Norte,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of all pesticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 57),(n = 42),(n = 15),(n = 56),(n = 54),(n = 2),(n = 60),(n = 57),(n = 3),(n = 33),(n = 33),(n = 0),(n = 60),(n = 48),(n = 12),(n = 37),(n = 37),(n = 0)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,10,13,0,7,7,0,1,1,0,1,1,0,12,12,11,2,2,0
     did not apply,90,87,100,93,93,100,99,99,100,99,99,0,88,88,89,98,98,0
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,3,3,0,0,0,0,0,0,0,5,3,11,2,3,0
     did not apply,..,..,..,97,97,100,100,100,100,100,100,0,95,97,89,98,97,0
Standing,,,,,,,,,,,,,,,,,,
     once,40,41,36,34,33,45,17,17,28,10,10,0,80,82,72,15,24,0
     twice,4,4,4,0,0,0,1,1,0,0,0,0,8,8,11,0,0,0
     thrice,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,2,0
     4 times,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.5,0,0,0,0
     did not apply,56,55,61,66,67,55,81,82,72,90,90,0,10,9,11,84,73,0
Pangasinan,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of all pesticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 147),(n = 96),(n = 51),(n = 147),(n = 147),(n = 0),(n = 149),(n = 120),(n = 29),(n = 89),(n = 87),(n = 2),(n = 151),(n = 104),(n = 47),(n = 113),(n = 113),(n = 0)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,13,14,8,21,21,0,3,4,1,1,1,0,22,23,19,15,15,0
     twice,2,3,0,0,0,0,0,0,0,0,0,0,4,5,1,1,1,0
     thrice,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0,0
     did not apply,85,83,93,79,79,0,97,96,99,99,99,0,73,72,80,84,84,0
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,5,5,0,1,1,0,0,0,8,5,5,6,1,2,0
     twice,..,..,..,0,0,0,0,0,0,0,0,0,0.3,0,1,0,0,0
     did not apply,..,..,..,95,95,0,99,99,100,100,100,92,94,95,93,99,98,0
Standing,,,,,,,,,,,,,,,,,,
     once,43,47,33,51,51,0,23,24,18,22,22,8,66,68,63,25,33,0
     twice,18,18,19,17,17,0,6,7,2,7,8,0,22,21,25,9,12,0
     thrice,6,7,4,3,3,0,2,2,1,3,3,8,5,4,5,2,2,0
     4 times,3,3,2,3,3,0,2,2,2,1,1,8,1,0,1,0,0,0
     5 times,0.3,0.5,0,0.7,0.7,0,0.4,0.6,0,0,0,0,0,0,0,0.1,0.1,0
     6 times,0.3,0.5,0,0,0,0,0.4,0.6,0,0,0,0,0.3,0.4,0,0,0,0
     7 times,0,0,0,0,0,0,0.2,0.3,0,0,0,0,0,0,0,0,0,0
     did not apply,29,24,43,25,25,0,66,64,77,67,67,75,6,6,6,64,52,0
Apayao,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of all pesticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 47),(n = 13),(n = 60),(n = 56),(n = 4)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,15,18,6,5,4,13
     twice,..,..,..,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,83,81,91,95,96,88
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,14,15,13,6,6,0
     twice,..,..,..,0,0,0,0,0,0,0,0,0,1.3,0.8,3.1,0.3,0.3,0
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,85,85,84,94,94,100
Standing,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,66,65,72,31,31,25
     twice,..,..,..,0,0,0,0,0,0,0,0,0,17,19,9,5,5,8
     thrice,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,1,0
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,14,14,16,63,63,67
Kalinga,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of all pesticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 47),(n = 13),(n = 58),(n = 52),(n = 6)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,28,29,25,23,25,11
     twice,..,..,..,0,0,0,0,0,0,0,0,0,11,11,11,4,4,0
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,61,60,64,74,71,89
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,9,9,9,6,7,3
     twice,..,..,..,0,0,0,0,0,0,0,0,0,0.6,0.7,0,0,0,0
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,90,90,91,94,93,97
Standing,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,53,51,59,34,36,25
     twice,..,..,..,0,0,0,0,0,0,0,0,0,24,23,28,11,11,17
     thrice,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,5,5,0
     4 times,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,1,2,0
     5 times,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
     6 times,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0,0,0,0
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,7,8,6,49,46,58
Cagayan,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of all pesticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 114),(n = 87),(n = 27),(n = 114),(n = 82),(n = 32),(n = 112),(n = 88),(n = 24),(n = 112),(n = 88),(n = 24),(n = 112),(n = 82),(n = 30),(n = 115),(n = 100),(n = 15)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,12,15,2,11,15,1,12,14,5,12,12,10,45,45,44,24,25,22
     twice,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,5,5,3
     did not apply,88,85,98,89,85,99,88,86,95,88,88,90,49,50,47,71,70,74
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,25,29,14,11,12,11,14,16,9,21,21,18,13,13,11
     twice,..,..,..,0.8,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
     thrice,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0,0,0,0
     did not apply,..,..,..,74,70,86,89,88,89,86,84,91,79,78,82,88,87,89
Standing,,,,,,,,,,,,,,,,,,
     once,51,52,51,41,41,41,23,22,27,21,21,21,52,53,51,23,25,16
     twice,16,17,13,14,11,22,5,5,7,6,6,8,20,19,22,10,10,14
     thrice,5,6,3,4,4,3,3,4,2,3,3,4,7,7,8,3,3,1
     4 times,2,3,0,2,3,0,1,1,1,1,1,1,1,1,1,1,1,0
     5 times,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0.6,0.9,0,0.7,0.8,0
     8 times,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0
     did not apply,25,23,33,38,40,34,68,69,63,68,69,67,19,19,18,63,61,69
Isabela,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of all pesticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 89),(n = 74),(n = 15),(n = 89),(n = 75),(n = 14),(n = 114),(n = 90),(n = 24),(n = 115),(n = 90),(n = 25),(n = 112),(n = 94),(n = 18),(n = 116),(n = 104),(n = 12)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,43,44,36,38,39,36,16,16,16,15,17,10,39,41,29,27,29,11
     twice,5,6,0,3,3,0,1,1,1,0,0,0,6,6,2,4,5,0
     thrice,0,1,0,1,0,4,0,0,0,0,0,0,1,0,2,0,0,0
     did not apply,52,50,64,58,58,60,83,83,83,84,83,90,55,53,66,69,67,89
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,16,16,12,6,7,1,8,9,4,12,14,3,8,9,4
     twice,..,..,..,0.5,0.5,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0
     did not apply,..,..,..,84,83,88,94,93,99,92,91,96,88,86,97,92,91,96
Standing,,,,,,,,,,,,,,,,,,
     once,59,60,52,47,50,33,34,32,42,34,36,25,57,56,60,33,34,25
     twice,21,22,17,19,17,25,9,11,1,13,12,15,22,21,26,12,12,11
     thrice,7,5,15,9,7,18,3,3,2,2,2,3,7,7,5,6,6,6
     4 times,4,4,4,2,2,3,1,1,2,2,2,3,4,3,7,1,1,1
     5 times,2,3,0,1,1,0,0,0,0,0,0,2,1,0,2,1,1,0
     6 times,0,0,0,0.9,0.5,3,0,0,0,0.1,0.2,0,0.3,0.3,0,0,0,0
     7 times,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0
     8 times,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
     did not apply,6,5,11,21,21,18,53,53,53,48,48,51,9,11,0,48,47,57
Nueva Vizcaya,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of all pesticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 47),(n = 13),(n = 57),(n = 55),(n = 2)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,39,38,40,15,15,8
     twice,..,..,..,0,0,0,0,0,0,0,0,0,8,7,11,2,2,0
     thrice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,54,55,49,83,83,92
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.2,0
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,100,100,100,99,99,100
Standing,,,,,,,,,,,,,,,,,,
     once,..,..,..,0,0,0,0,0,0,0,0,0,54,55,46,32,34,33
     twice,..,..,..,0,0,0,0,0,0,0,0,0,32,32,31,11,11,17
     thrice,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,2,2,0
     4 times,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,1,0
     5 times,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0,0.8,0.9,0
     6 times,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0,0,0,0
     9 times,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0
     10 times,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0
     did not apply,..,..,..,0,0,0,0,0,0,0,0,0,4,3,9,53,51,50
Aurora,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of all pesticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 57),(n = 55),(n = 2),(n = 58),(n = 57),(n = 1),(n = 59),(n = 55),(n = 4),(n = 55),(n = 53),(n = 2),(n = 60),(n = 57),(n = 3),(n = 59),(n = 59),(n = 0)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0
     twice,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
     did not apply,62,62,0,92,92,0,100,100,0,100,100,0,0,0,0,83,83,0
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,5,5,0,4,5,0,4,4,0,6,6,0,6,6,0
     did not apply,..,..,..,95,95,100,96,95,100,96,96,100,94,94,100,94,94,0
Standing,,,,,,,,,,,,,,,,,,
     once,51,52,17,33,33,38,23,23,25,24,24,33,35,34,40,27,27,0
     twice,24,23,50,38,38,63,13,13,13,16,16,25,38,39,30,14,15,0
     thrice,12,13,0,10,10,0,7,7,8,6,6,0,9,9,10,5,5,0
     4 times,1,1,17,6,6,0,1,2,0,2,2,0,5,5,10,1,1,0
     5 times,1,1,0,4,4,0,1,1,4,1,1,0,3,3,0,1,1,0
     6 times,1,1,0,0,0,0,1,1,0,1,1,0,2,3,0,0,0,0
     7 times,0,0,0,0,0,0,1,1,4,0,0,0,0,1,0,0,0,0
     8 times,0,0,0,1,1,0,0,0,0,0,0,0,1,1,10,0,0,0
     10 times,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0
     18 times,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0
     did not apply,11,10,17,8,8,0,53,53,46,50,51,42,5,5,0,51,50,0
Bulacan,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of all pesticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 74),(n = 35),(n = 39),(n = 75),(n = 75),(n = 0),(n = 79),(n = 38),(n = 41),(n = 37),(n = 37),(n = 0),(n = 81),(n = 44),(n = 37),(n = 49),(n = 44),(n = 5)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,6,6,2,0,0,0,3,3,3,2,2,0,37,44,25,12,13,0
     twice,1,3,0,0,0,0,0,0,0,0,0,0,2,0,6,1,0,0
     thrice,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     did not apply,91,92,94,100,100,0,97,97,97,98,98,0,60,56,68,86,87,0
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,16,16,0,5,7,3,4,4,0,9,11,7,4,6,7
     did not apply,..,..,..,84,84,0,95,93,97,96,96,0,91,89,93,96,94,93
Standing,,,,,,,,,,,,,,,,,,
     once,52,57,50,56,56,0,22,23,21,29,29,0,59,63,49,20,32,23
     twice,25,27,23,28,28,0,10,12,8,8,8,0,24,20,33,7,11,3
     thrice,3,1,4,3,3,0,3,4,2,1,1,0,5,4,7,1,2,3
     4 times,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
     5 times,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.8,0,0,0,0
     did not apply,19,14,22,13,13,0,64,60,68,62,62,0,11,12,10,72,54,70
Nueva Ecija,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of all pesticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 109),(n = 96),(n = 13),(n = 110),(n = 109),(n = 1),(n = 148),(n = 141),(n = 7),(n = 123),(n = 123),(n = 0),(n = 150),(n = 114),(n = 36),(n = 129),(n = 129),(n = 0)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,14,15,12,8,8,0,10,10,14,10,10,0,35,36,32,17,17,0
     twice,3,3,0,3,3,0,0,0,0,0,0,0,3,4,2,3,3,0
     thrice,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,1.7,0,0,0
     did not apply,83,82,88,89,89,100,90,90,86,90,90,0,61,60,65,80,80,0
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,6,6,0,2,2,0,4,4,0,4,4,4,2,2,0
     twice,..,..,..,0.3,0.3,0,0.1,0.1,0,0.1,0.1,0,0,0,0,0.1,0.1,0
     did not apply,..,..,..,93,93,100,98,98,100,96,96,0,96,96,96,98,98,0
Standing,,,,,,,,,,,,,,,,,,
     once,58,56,70,68,68,100,28,28,21,28,28,0,65,67,60,28,33,0
     twice,25,26,15,18,18,0,12,12,7,13,13,0,21,20,25,9,10,0
     thrice,6,6,7,2,2,0,3,3,2,3,3,0,6,6,9,3,3,0
     4 times,0,0,0,1,1,0,0,0,0,0,0,0,3,2,2,0,0,0
     5 times,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.5,0.6,0,0.1,0.1,0
     6 times,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.5,0.3,1.2,0,0,0
     7 times,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0,0,0,0
     did not apply,11,12,7,11,11,0,57,57,69,55,55,0,4,4,2,60,54,0
Pampanga,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of all pesticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 56),(n = 49),(n = 7),(n = 56),(n = 56),(n = 0),(n = 49),(n = 49),(n = 0),(n = 50),(n = 50),(n = 0),(n = 57),(n = 45),(n = 12),(n = 56),(n = 56),(n = 0)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,6,6,9,11,11,0,3,3,0,2,2,0,22,24,16,7,7,0
     twice,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,1,0
     did not apply,94,94,91,89,89,0,97,97,0,98,98,0,76,75,79,92,92,0
Pre-establishment,,,,,,,,,,,,,,,,,,
     once,..,..,..,4,4,0,3,3,0,1,1,0,2,2,3,1,1,0
     did not apply,..,..,..,96,96,0,97,97,0,99,99,0,98,98,97,99,99,0
Standing,,,,,,,,,,,,,,,,,,
     once,50,51,42,59,59,0,24,24,0,21,21,0,66,64,69,24,26,0
     twice,28,26,42,11,11,0,15,15,0,9,9,0,26,27,24,11,11,0
     thrice,7,8,0,3,3,0,1,1,0,0,0,0,4,4,3,2,2,0
     4 times,0,0,0,2,2,0,0,0,0,0,0,0,3,3,3,1,1,0
     did not apply,15,15,17,25,25,0,61,61,0,70,70,0,2,3,0,63,60,0
Tarlac,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Frequency of all pesticide application,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 76),(n = 57),(n = 19),(n = 73),(n = 73),(n = 0),(n = 86),(n = 77),(n = 9),(n = 45),(n = 45),(n = 0),(n = 86),(n = 55),(n = 31),(n = 52),(n = 50),(n = 2)
,(Percent of farmers),,,,,,,,,,,,,,,,,
Seedbed*,,,,,,,,,,,,,,,,,,
     once,29,34,0,11,11,0,5,5,2,3,3,0,34,31,40,14,14,0
