Philippines,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Registered,2400,0,0,0,2525,887,0,0,0,0,0,0,3539,1458,3456,1348,0,0,3680,1713,3817,1417,0,0,0,0,0,0,0,0,4430,632,4430,632,0,0
Certified,3976,1020,3825,1176,3096,1178,4597,1177,3712,1265,0,0,3909,1258,3651,1257,3240,731,3946,1215,3425,1231,4219,1044,3902,1384,4086,1457,3329,1269,4338,1938,4431,1826,0,0
Good seeds,3802,1370,3392,1430,0,0,3473,2588,3592,1382,0,0,3896,1107,3721,1267,3683,1057,3777,570,3688,1124,0,0,3793,1926,4418,1818,1916,195,4840,386,4840,386,0,0
Farmer's seed,3749,1222,3787,1299,3047,1246,4243,901,3798,1191,0,0,3048,1295,3632,1407,2931,1466,4285,1145,3972,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apayao,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed Classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 60),,(n = 47),,(n = 13),,(n = 60),,(n = 56),,(n = 4),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Hybrid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5319,2161,5392,2085,5918,3511,5589,1732,5460,1917,4934,1514
Registered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7950,0,6087,2635,0,0,4421,1883,4749,1376,0,0
Certified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4375,2205,5062,1667,3856,1871,5597,3745,4889,3257,4875,1591
Good seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,0,5800,1414,0,0
Farmer's seed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,7066,2650,0,0
Kalinga,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed Classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 60),,(n = 47),,(n = 13),,(n = 58),,(n = 52),,(n = 6),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Hybrid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8300,0,6900,1980,2133,1556,4365,1992,3438,2055,1955,172
Registered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315,1954,3230,2038,1913,418,7535,0,4943,3666,0,0
Certified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2379,1080,3835,2084,2491,1507,4864,1883,3656,2033,2355,1485
Good seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233,236,2907,2393,0,0,5250,0,3338,2704,0,0
Farmer's seed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6625,0,4275,3323,0,0
Cagayan,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed Classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 114),,(n = 87),,(n = 27),,(n = 109),,(n = 77),,(n = 32),,(n = 112),,(n = 88),,(n = 24),,(n = 112),,(n = 88),,(n = 24),,(n = 112),,(n = 82),,(n = 30),,(n = 115),,(n = 100),,(n = 15),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Hybrid,4032,1211,3441,1204,3613,1041,5744,2324,3876,1678,3724,954,4131,1569,3812,1430,4087,940,5160,1530,3757,1486,4094,711,3467,0,4104,901,2269,1339,5148,1892,4193,2179,3683,2053
Registered,4050,0,4336,789,0,0,4500,0,3083,886,0,0,0,0,0,0,0,0,5700,0,4350,1909,0,0,3597,1644,4182,1671,4113,866,0,0,0,0,0,0
Certified,4248,1406,3783,1455,3734,983,4386,1378,3837,1261,3343,1039,3850,1189,3760,1368,3435,988,4340,1191,3786,1255,3213,1034,2885,1778,4029,1944,3432,1847,4285,1341,3644,1667,2931,1567
Good seeds,3893,1141,3754,1210,3089,1014,3579,1410,3452,1315,2946,983,3631,1348,3567,1187,3847,845,4097,1501,3693,1244,3571,636,2667,1175,3534,1166,2879,917,4186,706,3421,975,0,0
Farmer's seed,3052,1154,3328,1305,3304,937,3615,1574,3528,1201,3112,1190,3087,638,3449,1138,2185,1122,3879,1684,3520,1006,3974,903,2200,0,0,0,1846,500,0,0,0,0,0,0
Isabela,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed Classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 89),,(n = 74),,(n = 15),,(n = 89),,(n = 75),,(n = 14),,(n = 114),,(n = 90),,(n = 24),,(n = 115),,(n = 90),,(n = 25),,(n = 112),,(n = 94),,(n = 18),,(n = 116),,(n = 104),,(n = 12),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Hybrid,3374,2037,5204,1276,0,0,5382,1213,4909,1378,0,0,3863,3069,5333,921,1350,1389,5704,1780,4582,1368,0,0,4329,2320,5215,1793,575,247,6049,1425,5302,1860,5163,141
Registered,5333,1886,5286,1439,0,0,3570,0,5403,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4545,2445,5098,1845,3250,354,0,0,0,0,0,0
Certified,3313,1662,4397,1377,2854,1468,4766,1053,4664,1246,1956,560,3354,1820,4364,1560,2338,1023,4710,1495,4390,1564,2426,921,4518,1991,5326,1567,3146,1640,4834,1790,4812,1795,2296,1305
Good seeds,3577,1798,4583,1403,2415,915,4581,1370,4622,1358,3173,1451,3277,2216,4616,1370,2541,1269,5772,975,4475,1483,0,0,5234,1065,5972,1015,3725,1450,4024,1596,5395,1594,3750,1768
Farmer's seed,3713,1562,4975,1072,3394,1385,4124,1831,4505,1503,2538,1011,3362,1756,4757,1481,2390,843,4772,1749,4805,1389,2100,1071,4254,206,4504,560,4020,537,5940,0,5670,382,0,0
Nueva Vizcaya,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed Classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 60),,(n = 47),,(n = 13),,(n = 57),,(n = 55),,(n = 2),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Hybrid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3410,721,2700,283,3798,173,2167,0,1869,421,4921,3929
Registered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Certified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4310,1343,4859,1433,2728,2297,5117,1661,4834,1524,3338,2068
Good seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4388,2811,4183,1693,0,0
Farmer's seed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aurora,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed Classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 57),,(n = 55),,(n = 2),,(n = 50),,(n = 49),,(n = 1),,(n = 59),,(n = 55),,(n = 4),,(n = 55),,(n = 53),,(n = 2),,(n = 60),,(n = 57),,(n = 3),,(n = 59),,(n = 59),,(n = 0),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Hybrid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4353,273,4637,1419,0,0
Registered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2965,2200,4284,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Certified,3408,480,2971,932,0,0,4336,737,4142,781,0,0,3386,935,3593,1074,3664,923,3558,828,3620,1012,3253,683,4238,1562,4062,1648,3308,853,5183,1601,4113,1637,0,0
Good seeds,3246,743,3518,1307,2000,0,3917,262,4448,1152,0,0,2834,1031,3575,745,2938,1503,2655,451,3325,1167,0,0,5547,0,4607,1329,0,0,5577,1421,3822,1276,0,0
Farmer's seed,3419,556,3484,911,3000,0,3518,618,3258,1061,2129,69,1855,1065,2804,872,0,0,3341,563,3034,766,0,0,0,0,0,0,0,0,5073,218,3335,1012,0,0
Bulacan,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed Classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 77),,(n = 35),,(n = 39),,(n = 29),,(n = 29),,(n = 0),,(n = 79),,(n = 38),,(n = 41),,(n = 37),,(n = 37),,(n = 0),,(n = 81),,(n = 44),,(n = 37),,(n = 48),,(n = 43),,(n = 5),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Hybrid,3703,876,5000,938,3047,889,4922,1125,3883,960,0,0,5201,1790,4458,1633,5670,400,4765,1915,4065,1651,0,0,3327,2239,2560,0,4691,1184,5200,0,5200,0,3848,0
Registered,0,0,0,0,0,0,5181,922,4918,888,0,0,4664,0,5073,1167,0,0,5670,0,5073,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Certified,4767,1170,4353,947,3946,1332,6179,182,4953,952,0,0,3622,1228,4018,1370,3693,1071,4886,1129,4297,1452,0,0,4040,1654,4186,1430,3537,2120,4377,1688,4616,1472,3807,2620
Good seeds,2967,2199,4019,1333,4127,1412,4750,1061,4367,869,0,0,3824,1568,4363,2374,4049,1233,4195,921,4050,1223,0,0,3753,1312,3770,1362,3683,1579,0,0,0,0,0,0
Farmer's seed,3998,1356,3883,1020,3470,1272,4338,972,3935,1071,0,0,3537,946,3679,935,3465,1033,5855,3150,4606,2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva Ecija,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed Classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 110),,(n = 96),,(n = 13),,(n = 77),,(n = 76),,(n = 1),,(n = 148),,(n = 141),,(n = 7),,(n = 123),,(n = 123),,(n = 0),,(n = 150),,(n = 114),,(n = 36),,(n = 129),,(n = 129),,(n = 0),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Hybrid,5264,3741,5050,2276,0,0,8345,2037,5415,2025,0,0,3408,1268,4943,1806,0,0,7685,1416,5284,2131,0,0,2294,1365,2829,3021,1139,1611,4080,2008,4276,1322,0,0
Registered,3680,1225,4462,1883,0,0,5823,561,4509,1433,0,0,3007,1204,4520,1722,3928,1055,5058,1132,4030,1513,0,0,5572,1361,6029,1397,0,0,6274,1902,5738,2323,0,0
Certified,4059,1603,4520,1734,3311,1250,5808,2102,4500,1760,0,0,3475,1537,4485,1859,4040,1505,6001,1577,4526,1717,0,0,4291,1603,5417,2371,3367,2318,5423,2063,4800,1869,0,0
Good seeds,3857,1055,4456,1572,4319,1507,5074,1339,4681,2053,0,0,3464,2312,4362,1899,0,0,6157,1964,4657,1694,0,0,3584,1466,4177,2001,2311,1929,4431,609,4002,1840,0,0
Farmer's seed,4145,1467,4406,1770,4048,1602,5461,1233,4563,1671,4748,1705,3283,1314,4491,1777,0,0,4916,2381,4227,1596,0,0,4680,0,0,0,3990,976,0,0,0,0,0,0
Pampanga,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed Classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 56),,(n = 49),,(n = 7),,(n = 41),,(n = 41),,(n = 0),,(n = 49),,(n = 49),,(n = 0),,(n = 50),,(n = 50),,(n = 0),,(n = 57),,(n = 45),,(n = 12),,(n = 56),,(n = 56),,(n = 0),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Hybrid,4708,0,5271,1188,0,0,9095,3477,6808,2443,0,0,0,0,0,0,0,0,7963,0,7963,0,0,0,3382,1801,3074,869,3997,3579,5322,958,5322,958,0,0
Registered,4677,1798,3736,1269,0,0,700,0,2619,1359,0,0,1760,0,5166,4816,0,0,4675,1167,3473,941,0,0,4930,0,4930,0,0,0,0,0,0,0,0,0
Certified,4499,1236,3874,1425,0,0,5139,1008,3538,946,0,0,3387,1331,3625,1274,0,0,4752,923,3645,1039,0,0,3784,1405,4064,1292,3859,1609,5066,1760,4930,1715,0,0
Good seeds,3460,1520,3307,1086,3917,1555,3924,1599,3497,994,0,0,2925,418,3737,709,0,0,1650,0,2525,1237,0,0,0,0,0,0,0,0,3858,1451,3375,1682,0,0
Farmer's seed,3683,1330,3597,1266,3307,1362,3845,1739,3688,1276,0,0,3021,1396,3876,1601,0,0,4715,1596,3961,1695,0,0,4982,2056,4982,2056,0,0,0,0,0,0,0,0
Tarlac,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seed Classification,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 76),,(n = 57),,(n = 19),,(n = 37),,(n = 37),,(n = 0),,(n = 86),,(n = 77),,(n = 9),,(n = 45),,(n = 45),,(n = 0),,(n = 86),,(n = 55),,(n = 31),,(n = 52),,(n = 50),,(n = 2),
