Rice-rice-ratoon,0,0,0,0,0,0,0.04,0,0.17,0,0,0,0,0,0,0,0,0
Other crops-fallow,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.05,0,0.07,0.09,0
Other crops-rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other crops-other crops,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.1,0.07,0.09,0
Fallow-rice,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1
Fallow-other crops,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.1,0,0,0
Rice-other crops+other crops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.18,0.14
Rice-other crops-rice-other crops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0
Ilocos Norte,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Cropping Pattern,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 57),(n = 42),(n = 15),(n = 56),(n = 54),(n = 2),(n = 60),(n = 57),(n = 3),(n = 54),(n = 38),(n = 16),(n = 60),(n = 48),(n = 12),(n = 60),(n = 56),(n = 4)
,(percent of farmers),,,,,,,,,,,,,,,,,
Rice-rice,33,43,7,30,31,0,45,47,0,63,89,0,53,58,33,62,66,0
Rice-fallow,35,21,73,13,13,0,28,30,0,15,18,6,17,13,33,0,0,0
Rice-rice-rice,9,12,0,4,4,0,2,2,0,2,3,0,3,4,0,12,13,0
Rice-other crops,63,60,73,34,31,100,70,68,100,50,29,100,50,50,50,52,48,100
Rice-rice-other crops,19,26,0,73,74,50,7,7,0,0,0,0,0,0,0,0,0,0
Rice-other crops-other crops,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
Rice-rice+other crops,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0
Rice-other crops+other crops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Pangasinan,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Cropping Pattern,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 145),(n = 95),(n = 50),(n = 147),(n = 147),(n = 0),(n = 151),(n = 121),(n = 30),(n = 119),(n = 96),(n = 23),(n = 151),(n = 104),(n = 47),(n = 151),(n = 137),(n = 14)
,(percent of farmers),,,,,,,,,,,,,,,,,
Rice-rice,39,58,4,45,45,0,55,66,10,70,86,0,64,75,38,70,77,0
Rice-fallow,31,12,68,30,30,0,28,12,93,8,6,13,25,13,49,3,4,0
Rice-rice-rice,5,7,0,1,1,0,7,8,0,8,7,9,5,5,4,0,0,0
Rice-other crops,18,16,22,7,7,0,16,19,3,27,11,91,21,20,21,34,28,100
Rice-rice-other crops,19,18,20,24,24,0,1,1,0,0,0,0,0,0,0,3,3,0
Rice-rice+other crops,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,1,0
Rice+other crops-rice+other crops,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
Other crops-other crops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Apayao,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Cropping Pattern,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 47),(n = 13),(n = 60),(n = 56),(n = 4)
,(percent of farmers),,,,,,,,,,,,,,,,,
Rice-rice,0,0,0,0,0,0,0,0,0,0,0,0,93,96,85,100,100,100
Rice-fallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25
Rice-other crops,0,0,0,0,0,0,0,0,0,0,0,0,8,6,15,0,0,0
Kalinga,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Cropping Pattern,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 47),(n = 13),(n = 60),(n = 52),(n = 8)
,(percent of farmers),,,,,,,,,,,,,,,,,
Rice-rice,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,98,98,100
Rice-fallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Rice-other crops,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Cagayan,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Cropping Pattern,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 111),(n = 85),(n = 26),(n = 114),(n = 82),(n = 32),(n = 116),(n = 89),(n = 27),(n = 112),(n = 88),(n = 24),(n = 116),(n = 84),(n = 32),(n = 116),(n = 101),(n = 15)
,(percent of farmers),,,,,,,,,,,,,,,,,
Rice-rice,96,100,85,95,99,84,92,93,89,99,99,100,96,96,94,96,96,93
Rice-fallow,5,2,15,3,2,3,5,6,4,1,1,0,1,0,3,3,3,7
Rice-rice-rice,1,1,0,0,0,0,3,3,0,0,0,0,2,2,0,0,0,0
Rice-other crops,1,1,0,1,1,0,3,1,7,0,0,0,1,0,3,2,1,7
Rice-rice-other crops,1,1,0,8,4,19,3,4,0,3,3,0,0,0,0,3,4,0
Rice-other crops-rice,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Isabela,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Cropping Pattern,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 88),(n = 73),(n = 15),(n = 88),(n = 74),(n = 14),(n = 116),(n = 92),(n = 24),(n = 115),(n = 90),(n = 25),(n = 116),(n = 96),(n = 20),(n = 116),(n = 104),(n = 12)
,(percent of farmers),,,,,,,,,,,,,,,,,
Rice-rice,89,88,93,97,97,93,98,98,100,94,92,100,97,98,90,99,99,100
Rice-fallow,9,10,7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Rice-other crops,2,3,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0
Rice-rice-other crops,2,3,0,2,3,0,3,3,0,0,0,0,2,1,5,3,3,0
Rice+ratoon-rice,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0
Rice-other crops-rice,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0
Rice-other crops-other crops,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0
Rice-rice+other crops,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0
Nueva Vizcaya,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Cropping Pattern,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 47),(n = 13),(n = 60),(n = 56),(n = 4)
,(percent of farmers),,,,,,,,,,,,,,,,,
Rice-rice,0,0,0,0,0,0,0,0,0,0,0,0,85,94,54,87,89,50
Rice-fallow,0,0,0,0,0,0,0,0,0,0,0,0,12,2,46,10,11,0
Rice-rice-rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Rice-other crops,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,7,4,50
Rice-rice-other crops,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
Rice-rice+other crops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Fallow-rice,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Aurora,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Cropping Pattern,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 56),(n = 54),(n = 2),(n = 58),(n = 57),(n = 1),(n = 60),(n = 56),(n = 4),(n = 55),(n = 53),(n = 2),(n = 60),(n = 57),(n = 3),(n = 60),(n = 60),(n = 0)
,(percent of farmers),,,,,,,,,,,,,,,,,
Rice-rice,89,91,50,88,88,100,72,70,100,75,74,100,72,70,100,67,67,0
Rice-fallow,4,2,50,0,0,0,3,4,0,0,0,0,2,2,0,32,32,0
Rice-rice-rice,7,7,0,14,14,0,25,27,0,25,26,0,35,37,0,0,0,0
Rice-other crops,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0
Rice-rice-other crops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Rice-rice+other crops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Fallow-rice,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Bulacan,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Cropping Pattern,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 70),(n = 31),(n = 39),(n = 77),(n = 77),(n = 0),(n = 86),(n = 45),(n = 41),(n = 43),(n = 38),(n = 5),(n = 86),(n = 48),(n = 38),(n = 82),(n = 57),(n = 25)
,(percent of farmers),,,,,,,,,,,,,,,,,
Rice-rice,41,81,10,44,44,0,56,98,10,7,8,0,60,100,11,66,82,28
Rice-fallow,54,10,90,55,55,0,43,0,90,0,0,0,37,4,79,0,0,0
Rice-rice-rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
Rice-other crops,6,6,5,0,0,0,3,2,5,14,3,100,6,2,11,32,19,60
Rice-rice-other crops,3,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0
Rice-other crops-rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
Rice-rice+other crops,0,0,0,0,0,0,0,0,0,86,97,0,0,0,0,0,0,0
Fallow-rice,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,4
Nueva Ecija,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Cropping Pattern,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 107),(n = 95),(n = 12),(n = 110),(n = 109),(n = 1),(n = 151),(n = 144),(n = 7),(n = 145),(n = 136),(n = 9),(n = 151),(n = 114),(n = 37),(n = 151),(n = 145),(n = 6)
,(percent of farmers),,,,,,,,,,,,,,,,,
Rice-rice,74,81,17,73,72,100,75,78,14,32,35,0,81,91,51,80,83,0
Rice-fallow,13,6,67,14,14,0,9,6,86,1,1,0,4,4,5,0,0,0
Rice-rice-rice,0,0,0,0,0,0,6,6,0,1,1,0,0,0,0,5,6,0
Rice-other crops,15,14,25,11,11,0,7,7,14,18,13,100,19,11,41,13,10,83
Rice-rice-other crops,1,1,0,6,6,0,5,6,0,0,0,0,0,0,0,0,0,0
Rice+ratoon-rice,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Rice-other crops-other crops,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0
Rice-rice+other crops,0,0,0,0,0,0,0,0,0,57,60,0,1,1,0,5,6,0
Rice+other crops-rice,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,17
Rice+other crops-other crops,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0
Other crops-fallow,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
Other crops-other crops,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0
Fallow-rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Rice-other crops+other crops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Pampanga,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Cropping Pattern,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 56),(n = 49),(n = 7),(n = 56),(n = 56),(n = 0),(n = 60),(n = 60),(n = 0),(n = 58),(n = 58),(n = 0),(n = 60),(n = 46),(n = 14),(n = 60),(n = 60),(n = 0)
,(percent of farmers),,,,,,,,,,,,,,,,,
Rice-rice,68,69,57,57,57,0,85,85,0,79,79,0,75,74,79,77,77,0
Rice-fallow,18,16,29,18,18,0,0,0,0,3,3,0,7,7,7,2,2,0
Rice-other crops,13,12,14,5,5,0,13,13,0,17,17,0,7,9,0,12,12,0
Rice-rice-other crops,4,4,0,29,29,0,3,3,0,3,3,0,2,2,0,5,5,0
Rice-rice+other crops,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,5,5,0
Other crops-rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
Fallow-rice,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Tarlac,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Cropping Pattern,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 76),(n = 57),(n = 19),(n = 76),(n = 76),(n = 0),(n = 86),(n = 77),(n = 9),(n = 77),(n = 75),(n = 2),(n = 86),(n = 55),(n = 31),(n = 86),(n = 76),(n = 10)
,(percent of farmers),,,,,,,,,,,,,,,,,
Rice-rice,28,37,0,51,51,0,44,45,33,57,59,0,52,58,42,56,59,30
Rice-fallow,30,19,63,21,21,0,15,10,56,4,4,0,10,4,23,1,1,0
Rice-rice-rice,1,2,0,0,0,0,2,3,0,0,0,0,0,0,0,2,3,0
Rice-other crops,45,47,37,22,22,0,42,44,22,43,41,100,31,33,29,47,41,90
Rice-rice-other crops,0,0,0,13,13,0,0,0,0,0,0,0,7,7,6,2,3,0
Rice-other crops-rice,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
Rice-rice+other crops,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,4,0
Rice+other crops-rice+other crops,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
Rice+other crops-other crops,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
Rice+other crops-fallow,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Other crops-rice,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Fallow-rice,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,1,1,0
Fallow-other crops,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
Laguna,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Cropping Pattern,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 54),(n = 38),(n = 16),(n = 56),(n = 46),(n = 10),(n = 60),(n = 60),(n = 0),(n = 57),(n = 56),(n = 1),(n = 60),(n = 45),(n = 15),(n = 60),(n = 48),(n = 12)
,(percent of farmers),,,,,,,,,,,,,,,,,
Rice-rice,80,97,38,79,80,70,100,100,0,96,96,100,90,96,73,95,96,92
Rice-fallow,9,3,25,20,20,20,0,0,0,2,2,0,7,0,27,0,0,0
Rice-rice-rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Rice-other crops,20,5,56,7,7,10,0,0,0,0,0,0,0,0,0,3,2,8
Rice-rice-other crops,2,0,6,4,2,10,0,0,0,4,4,0,0,0,0,0,0,0
Rice-other crops-rice,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
Rice+other crops-rice+other crops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Quezon,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Cropping Pattern,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 51),(n = 39),(n = 12),(n = 52),(n = 32),(n = 20),(n = 60),(n = 34),(n = 26),(n = 60),(n = 29),(n = 31),(n = 60),(n = 38),(n = 22),(n = 60),(n = 39),(n = 21)
,(percent of farmers),,,,,,,,,,,,,,,,,
Rice-rice,65,74,33,96,94,100,97,100,92,98,100,97,97,97,95,95,97,90
Rice-fallow,35,26,67,2,3,0,0,0,0,0,0,0,2,3,0,2,3,0
Rice-rice-rice,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,2,0,5
Rice-other crops,0,0,0,2,3,0,2,0,4,2,0,3,7,3,14,2,0,5
Rice-rice-other crops,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0
Rice-other crops-rice,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0
Rice-rice+other crops,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
Rice+other crops-rice+other crops,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,2,3,0
Occidental Mindoro,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Cropping Pattern,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 47),(n = 23),(n = 24),(n = 25),(n = 25),(n = 0),(n = 60),(n = 43),(n = 17),(n = 55),(n = 37),(n = 18),(n = 60),(n = 38),(n = 22),(n = 60),(n = 50),(n = 10)
,(percent of farmers),,,,,,,,,,,,,,,,,
Rice-rice,49,91,8,100,100,0,55,77,0,60,89,0,73,92,41,78,86,40
Rice-fallow,28,4,50,4,4,0,12,7,24,4,0,11,12,3,27,0,0,0
Rice-rice-rice,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,8,6,20
Rice-other crops,40,22,58,0,0,0,42,28,76,40,11,100,15,8,27,12,8,30
Rice-rice-other crops,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Rice-rice+other crops,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,4,10
Other crops-rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10
Oriental Mindoro,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Cropping Pattern,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 85),(n = 67),(n = 18),(n = 86),(n = 82),(n = 4),(n = 86),(n = 76),(n = 10),(n = 86),(n = 70),(n = 16),(n = 86),(n = 71),(n = 15),(n = 86),(n = 75),(n = 11)
,(percent of farmers),,,,,,,,,,,,,,,,,
Rice-rice,96,100,83,99,99,100,93,95,80,98,97,100,93,94,87,100,100,100
