Philippines,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
,(n = 147),,(n = 96),,(n = 51),,(n = 73),,(n = 73),,(n = 0),,(n = 149),,(n = 120),,(n = 29),,(n = 89),,(n = 87),,(n = 2),,(n = 151),,(n = 104),,(n = 47),,(n = 113),,(n = 113),,(n = 0),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(average),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds (kg/ha),98.12,54.97,102.78,54.17,89.35,55.93,106.99,47.31,106.99,47.31,,,118.45,57.41,119.03,56.68,116.07,61.33,98.63,45.36,97.98,45.67,126.67,9.43,98.76,45.48,99.32,35.86,97.53,62.15,93.44,46.7,93.44,46.7,,
Apayao,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seeding rate,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 60),,(n = 47),,(n = 13),,(n = 60),,(n = 56),,(n = 4),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(average),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds (kg/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30.83,22.28,28.23,21.22,40.27,24.33,29.75,28.88,29.41,29.03,34.5,30.35
Kalinga,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seeding rate,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 60),,(n = 47),,(n = 13),,(n = 58),,(n = 52),,(n = 6),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(average),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds (kg/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,84.92,44.88,91.19,43.53,62.25,43.94,76.57,39,79.5,39.56,51.17,22.68
Cagayan,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seeding rate,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 114),,(n = 87),,(n = 27),,(n = 109),,(n = 77),,(n = 32),,(n = 112),,(n = 88),,(n = 24),,(n = 112),,(n = 88),,(n = 24),,(n = 112),,(n = 82),,(n = 30),,(n = 115),,(n = 100),,(n = 15),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(average),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds (kg/ha),58.82,30.2,59.58,31.22,56.35,27.07,58.46,32.47,60.61,34.22,53.3,27.65,59.85,26.61,57.65,27.28,67.91,22.72,43.78,22.79,43.03,23.09,46.51,21.92,60.52,34.55,56.85,34.73,70.56,32.51,50.14,34.59,48.16,32.32,63.33,46.28
Isabela,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seeding rate,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 89),,(n = 74),,(n = 15),,(n = 89),,(n = 75),,(n = 14),,(n = 114),,(n = 90),,(n = 24),,(n = 115),,(n = 90),,(n = 25),,(n = 112),,(n = 94),,(n = 18),,(n = 116),,(n = 104),,(n = 12),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(average),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds (kg/ha),108.33,42.28,106.94,41.31,115.16,47.72,111.83,42.89,110.33,43.79,119.84,38.11,95.52,38.01,98.33,36.98,84.99,40.76,90.63,37.93,93.33,40.78,80.93,23.29,88.34,42.2,86.83,41.94,96.21,43.89,83.34,55.2,83.39,56.05,82.91,49.37
Nueva Vizcaya,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seeding rate,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 60),,(n = 47),,(n = 13),,(n = 57),,(n = 55),,(n = 2),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(average),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds (kg/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,83,45.79,77.71,36.43,102.13,68.68,81.39,34.66,83.13,33.89,33.57,23.23
Aurora,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seeding rate,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 57),,(n = 55),,(n = 2),,(n = 50),,(n = 49),,(n = 1),,(n = 59),,(n = 55),,(n = 4),,(n = 55),,(n = 53),,(n = 2),,(n = 60),,(n = 57),,(n = 3),,(n = 59),,(n = 59),,(n = 0),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(average),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds (kg/ha),169.61,50.91,169.3,51.65,178.13,30.94,140.25,40.6,139.71,40.84,166.67,,151.73,41.13,154.23,41.29,117.44,18.19,146.4,32.95,147.15,33.32,126.67,9.43,156.37,37.67,157.58,37.27,133.33,46.19,149.29,36.29,149.29,36.29,,
Bulacan,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seeding rate,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 77),,(n = 35),,(n = 39),,(n = 29),,(n = 29),,(n = 0),,(n = 79),,(n = 38),,(n = 41),,(n = 37),,(n = 37),,(n = 0),,(n = 81),,(n = 44),,(n = 37),,(n = 48),,(n = 43),,(n = 5),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(average),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds (kg/ha),114.4,57.75,107.17,57.67,120.71,58.7,113.89,38.57,113.89,38.57,,,84.22,46,86.34,49.96,82.27,42.54,93.74,50.77,93.74,50.77,,,84.89,40.6,74.12,41.64,97.7,35.8,94.98,51.61,89.34,51,143.5,26.43
Nueva Ecija,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seeding rate,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 110),,(n = 96),,(n = 13),,(n = 77),,(n = 76),,(n = 1),,(n = 148),,(n = 141),,(n = 7),,(n = 123),,(n = 123),,(n = 0),,(n = 150),,(n = 114),,(n = 36),,(n = 129),,(n = 129),,(n = 0),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(average),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds (kg/ha),114.85,44.08,113.79,45.41,120.02,34.46,114.04,58.67,113.56,58.91,150,,104.96,52.22,104.87,52.7,106.67,44.72,92.05,58.58,92.05,58.58,,,96.49,46.05,94.38,45.92,103.16,46.45,75.22,55.33,75.22,55.33,,
Pampanga,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seeding rate,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 56),,(n = 49),,(n = 7),,(n = 41),,(n = 41),,(n = 0),,(n = 49),,(n = 49),,(n = 0),,(n = 50),,(n = 50),,(n = 0),,(n = 57),,(n = 45),,(n = 12),,(n = 56),,(n = 56),,(n = 0),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(average),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds (kg/ha),104.57,47.03,103.68,43.28,110.82,72.39,139.1,67.53,139.1,67.53,,,101.31,51.17,101.31,51.17,,,133.46,55.62,133.46,55.62,,,102.97,40.95,100.75,41,111.29,41.42,121.11,61.32,121.11,61.32,,
Tarlac,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seeding rate,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 76),,(n = 57),,(n = 19),,(n = 37),,(n = 37),,(n = 0),,(n = 86),,(n = 77),,(n = 9),,(n = 45),,(n = 45),,(n = 0),,(n = 86),,(n = 55),,(n = 31),,(n = 52),,(n = 50),,(n = 2),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(average),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds (kg/ha),99.55,42.52,98.74,44.62,101.98,36.47,111.11,35.71,111.11,35.71,,,81.47,39.4,79.19,35.73,100.99,62.34,90.79,37.26,90.79,37.26,,,89.39,34.7,86.82,28.08,93.96,44.26,90.91,47.54,89.21,47.4,133.33,37.71
Laguna,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seeding rate,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 56),,(n = 38),,(n = 18),,(n = 45),,(n = 36),,(n = 9),,(n = 59),,(n = 59),,(n = 0),,(n = 57),,(n = 56),,(n = 1),,(n = 51),,(n = 43),,(n = 8),,(n = 57),,(n = 46),,(n = 11),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(average),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds (kg/ha),91.31,28.69,85.15,27.86,104.31,26.64,89.36,37.01,84.38,39.3,109.27,14.84,92.58,38.08,92.58,38.08,,,95.61,33.57,95.53,33.87,100,,110.25,118.02,104.64,118.94,140.37,115.65,120.5,144,96.62,125.65,220.36,177.45
Quezon,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seeding rate,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 52),,(n = 39),,(n = 13),,(n = 47),,(n = 27),,(n = 20),,(n = 60),,(n = 34),,(n = 26),,(n = 59),,(n = 29),,(n = 30),,(n = 52),,(n = 38),,(n = 14),,(n = 58),,(n = 38),,(n = 20),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(average),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds (kg/ha),112.03,72.41,116.38,76.41,98.99,59.59,83.07,58.92,74.93,54.12,94.04,64.62,95.13,63.11,98.79,60.88,90.36,66.83,77.56,53.98,64.63,49.2,90.06,56.22,95.94,94.15,80.97,76.16,136.56,125.84,86.19,76.43,73.81,68.84,109.72,86.06
Occidental Mindoro,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seeding rate,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 51),,(n = 26),,(n = 25),,(n = 25),,(n = 25),,(n = 0),,(n = 60),,(n = 43),,(n = 17),,(n = 33),,(n = 33),,(n = 0),,(n = 59),,(n = 38),,(n = 21),,(n = 47),,(n = 44),,(n = 3),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(average),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds (kg/ha),126.08,37.47,137.64,29.9,114.05,41.2,128.07,45.02,128.07,45.02,,,99.8,39.45,101.97,41.97,94.31,32.7,89.61,43.55,89.61,43.55,,,90,57.01,97.82,51.98,75.87,64.03,91.94,56.91,92.37,58.44,85.71,31.82
Oriental Mindoro,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Seeding rate,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 85),,(n = 67),,(n = 18),,(n = 75),,(n = 71),,(n = 4),,(n = 82),,(n = 73),,(n = 9),,(n = 86),,(n = 70),,(n = 16),,(n = 82),,(n = 70),,(n = 12),,(n = 83),,(n = 72),,(n = 11),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(average),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds (kg/ha),117.47,49.13,113.15,50.72,133.52,39.92,111.57,45.73,110.35,45.68,133.33,47.14,110.54,44.54,106.36,43.15,144.44,43.33,117.62,47.66,119.31,47.97,110.23,47.05,102.23,56.26,101.19,53.95,108.33,70.72,92.46,55.27,94.05,56.95,82.05,43.35
Palawan,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
